#OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40
OTU_824	0	0	0	0	0	0.023917723	0	0	0	0	0	0	0	0	0.022573363	0.011249859	0	0	0	0	0	0.011788282	0.01070091	0.011159469	0.052915652	0	0.01108156	0	0	0	0.010549636	0.051754477	0	0.021853147	0.022639801	0.011936023	0	0	0.011159469	0
OTU_825	0.06012506	0	0	0.011160714	0.04719764	0.047835446	0.102145046	0.045604834	0.034730262	0.033898305	0.03599712	0.024965672	0.060923602	0.011473153	0.056433409	0.033749578	0.047517225	0.071377587	0	0.047619048	0	0.023576565	0	0.022318938	0	0.024052916	0	0	0.010972131	0.033222591	0	0	0	0	0.022639801	0.023872046	0.022776449	0.011358473	0	0.011055832
OTU_826	0	0	0	0	0	0	0.012768131	0.011401209	0.034730262	0.011299435	0	0	0.01218472	0	0	0	0.011879306	0	0.011235955	0	0	0.04715313	0.021401819	0.011159469	0	0	0.01108156	0	0.010972131	0	0	0.010350895	0.01179941	0	0	0	0	0	0	0
OTU_827	0.012025012	0	0.02315887	0.022321429	0	0.023917723	0	0.011401209	0	0.011299435	0	0.049931344	0.01218472	0	0	0	0	0	0	0	0	0.011788282	0.032102729	0	0.01058313	0	0	0.011069294	0	0.022148394	0	0	0.01179941	0.010926573	0	0	0	0	0.011159469	0.011055832
OTU_828	0.024050024	0	0	0.022321429	0	0.011958862	0	0	0	0	0	0.012482836	0.024369441	0.011473153	0	0.067499156	0	0	0.011235955	0	0.045346333	0	0	0	0	0	0	0.011069294	0.098749177	0	0.010549636	0	0.08259587	0.043706294	0.0113199	0	0.011388225	0.068150841	0.011159469	0.011055832
OTU_829	0	0	0	0	0	0.011958862	0	0	0	0	0	0.024965672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021853147	0.0113199	0	0.011388225	0.022716947	0	0
OTU_830	0.012025012	0	0.02315887	0	0	0	0	0	0.011576754	0.033898305	0	0.012482836	0	0	0.011286682	0.067499156	0	0	0	0	0	0.023576565	0.032102729	0	0	0	0	0	0	0	0	0	0	0.087412587	0	0	0.113882246	0.011358473	0	0
OTU_831	0.012025012	0	0	0	0	0	0	0	0.034730262	0	0.02399808	0.012482836	0	0	0	0	0	0	0	0.071428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_832	0.673400673	0.589367332	1.030569708	0.602678571	0.660766962	0.741449414	0.983146067	0.684072512	0.914563556	0.384180791	0.515958723	0.873798527	0.487388814	0.860486462	0.485327314	0.528743391	1.069137562	0.868427314	0.820224719	0.678571429	3.072214035	1.119886832	1.851257357	3.548711081	3.492433062	1.707757066	2.992021277	2.90015497	2.710116305	2.34772979	3.40753244	2.929303385	3.079646018	1.256555944	1.799864161	0.907137742	1.992939301	2.328487051	3.013056579	3.504698729
OTU_833	0.216450216	0.348809237	0.138953219	0.111607143	0.377581121	0.251136092	0.293667007	0.182419336	0.555684186	0.779661017	0.215982721	0.337036575	0.207140246	0.103258375	0.101580135	0.112498594	0.451413637	0.428265525	0.078651685	0.226190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_834	0	0	0	0	0	0	0	0	0	0	0	0.037448508	0.01218472	0	0	0	0	0.011896265	0	0.011904762	0	0	0	0	0	0	0	0	0	0.011074197	0	0	0	0	0.0113199	0	0.011388225	0	0	0
OTU_835	0.012025012	0.012027905	0.02315887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032916392	0	0.010549636	0	0	0	0	0	0	0	0	0
OTU_836	0	0	0	0.011160714	0	0.023917723	0	0	0	0	0	0	0	0.022946306	0	0	0.011879306	0	0	0	0.034009749	0	0.096308186	0	0	0	0.01108156	0	0	0	0	0	0	0	0.033959701	0.011936023	0.034164674	0.011358473	0	0.011055832
OTU_837	0	0	0	0.011160714	0	0	0	0	0	0	0	0	0.01218472	0	0	0	0	0	0	0	0.498809659	0.04715313	0.909577314	1.238701038	0.169330088	0.276608539	0.177304965	0.044277175	0.405968839	0.15503876	0.042198544	0.010350895	0.18879056	1.387674825	1.313108445	0.047744092	0.227764492	0.170377101	0.122754157	0.022111664
OTU_838	0	0.012027905	0	0	0.01179941	0	0	0	0	0	0	0.037448508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_839	0.048100048	0	0	0	0.01179941	0	0	0	0.046307016	0.011299435	0	0.024965672	0	0	0	0.078749016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_840	0	0	0	0.111607143	0.03539823	0.023917723	0	0	0.034730262	0	0	0	0	0.057365764	0	0.112498594	0.011879306	0.011896265	0.02247191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_841	0.06012506	0.336781333	0.138953219	0	0.212389381	0.227218369	0	0.136814502	0.023153508	0.124293785	0.03599712	0.124828361	0.121847204	0.08031207	0.124153499	0.056249297	0.296982656	0.333095408	0.011235955	0.047619048	0.068019499	0.09430626	0.139111825	0.033478406	0.01058313	0.108238124	0.022163121	0.011069294	0.087777046	0.132890365	0.031648908	0	0.01179941	0.152972028	0	0.107424206	0.045552898	0.113584734	0	0
OTU_842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01058313	0	0	0	0	0	0	0	0	0	0.0113199	0	0	0	0.011159469	0
OTU_843	0	0	0.011579435	0	0	0	0	0.091209668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_844	0	0	0	0.011160714	0	0.023917723	0	0	0.011576754	0.056497175	0.01199904	0.024965672	0.01218472	0	0.011286682	0.044999438	0.011879306	0	0.078651685	0.011904762	0.022673166	0.117882824	0.064205457	0.033478406	0.063498783	0.024052916	0	0.099623644	0.032916392	0.243632337	0.010549636	0.072456267	0.09439528	0.196678322	0.124518904	0.131296252	0.079717572	0.03407542	0.033478406	0
OTU_845	0	0	0	0	0	0	0	0	0	0.033898305	0	0	0	0	0	0	0	0.023792529	0	0.035714286	0	0	0	0.022318938	0	0	0	0	0	0	0	0	0	0	0	0	0.011388225	0.03407542	0	0
OTU_846	0	0.012027905	0	0	0	0	0	0.022802417	0.034730262	0	0.01199904	0	0	0.045892611	0.090293454	0.011249859	0.011879306	0.023792529	0	0.035714286	0.011336583	0.011788282	0.032102729	0.011159469	0.031749391	0	0	0	0.065832785	0.022148394	0	0	0.01179941	0.021853147	0.022639801	0.011936023	0.034164674	0.056792367	0	0.044223328
OTU_847	0.012025012	0	0	0	0	0	0	0.034203626	0	0.011299435	0	0	0.01218472	0	0	0.022499719	0	0	0.011235955	0	0.011336583	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033959701	0	0.011388225	0	0	0
OTU_848	0	0	0	0	0	0	0	0.011401209	0	0	0	0.012482836	0	0	0	0.011249859	0	0	0	0	0	0	0.01070091	0	0	0	0	0	0	0.011074197	0	0	0	0	0	0	0	0	0	0
OTU_849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01070091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022776449	0	0	0
OTU_850	0	0	0	0	0	0	0	0	0.011576754	0	0	0	0	0	0	0	0.011879306	0	0	0	0	0	0	0.011159469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011055832
OTU_851	0	0	0	0.011160714	0	0.011958862	0	0.011401209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_852	0	0	0	0.301339286	0	0.023917723	0	0.022802417	0.023153508	0	0	0	0.073108322	0.08031207	0.079006772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_853	0.012025012	0	0	0	0	0	0.012768131	0	0.011576754	0.056497175	0.01199904	0.012482836	0.01218472	0	0.06772009	0.101248734	0	0.023792529	0.011235955	0.011904762	0	0	0.032102729	0	0	0.012026458	0	0.033207881	0.021944262	0	0	0	0.01179941	0.010926573	0	0.143232275	0.034164674	0	0	0
OTU_854	0	0.024055809	0	0	0	0	0	0	0	0.033898305	0	0	0	0	0	0	0	0	0	0	0	0	0.096308186	0	0	0	0	0	0	0	0	0	0	0	0.0113199	0	0	0	0	0
OTU_855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011904762	0.022673166	0.023576565	0.021401819	0	0	0	0	0.044277175	0	0	0	0	0	0.043706294	0	0.035808069	0	0	0	0
OTU_856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034009749	0.011788282	0.139111825	0	0	0.252555622	0	0	0.076804916	0.265780731	0	0.020701791	0	0.196678322	0.249037808	0.310336596	0	0	0	0
OTU_857	0	0.012027905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011879306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010350895	0	0	0	0.023872046	0	0.022716947	0.011159469	0.011055832
OTU_858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011249859	0	0	0	0	0	0	0.032102729	0	0	0	0	0	0	0.07751938	0.010549636	0.010350895	0	0.021853147	0.045279602	0	0	0.011358473	0	0
OTU_859	0	0	0	0.011160714	0	0	0	0	0	0	0	0.012482836	0	0.011473153	0	0	0	0	0	0	0.011336583	0	0.032102729	0	0	0	0.066489362	0	0	0	0	0.020701791	0.03539823	0.109265734	0.0113199	0.238720458	0	0	0	0
OTU_860	0.709475709	0.68559057	0.625289486	0.680803571	1.132743363	0.693613968	0.612870276	0.786683388	0.659874971	0.429378531	1.007919366	0.73648733	1.060070671	0.780174392	0.79006772	0.562492969	0.558327394	0.904116108	0.629213483	0.857142857	0.385443827	0	0	0	0	0	0.310283688	0	0.669299978	0	0.527481802	0	0.283185841	0.010926573	0	0	0	0	0	0.431177446
OTU_861	0.06012506	0.048111619	0	0.055803571	0	0	0.012768131	0	0.057883769	0	0	0	0	0	0	0.044999438	0	0	0.02247191	0.119047619	0.011336583	0.023576565	0.021401819	0	0.021166261	0.012026458	0	0	0.010972131	0.099667774	0	0	0	0.196678322	0.079239303	0.035808069	0.159435144	0.03407542	0	0.011055832
OTU_862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011904762	0.011336583	0	0	0.011159469	0	0	0.01108156	0	0	0	0.010549636	0	0.01179941	0	0.0113199	0.023872046	0	0	0	0
OTU_863	0	0.012027905	0	0	0	0	0	0.045604834	0.034730262	0	0.01199904	0	0.572681857	0	0.948081264	0	0.035637919	0	0	0	0.759551071	1.827183779	0.738362761	0.18971097	0.074081913	0.721587492	0.144060284	0.044277175	0.658327847	1.074197121	0.10549636	0.010350895	1.309734513	0.885052448	0.113199004	2.279780377	1.275481152	1.101771922	0.703046535	0.353786622
OTU_864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25682183	0	0.021166261	0	0	0.08855435	0	0	0	0	0.03539823	0	0	0	0.102494021	0.03407542	0.022318938	0.011055832
OTU_865	0.012025012	0.012027905	0	0.011160714	0.01179941	0.011958862	0.012768131	0	0	0	0.02399808	0	0	0	0	0	0	0	0	0	0.011336583	0	0	0	0	0.036079375	0	0	0.010972131	0	0	0	0	0.010926573	0.0113199	0	0	0	0	0
OTU_866	0	0	0	0	0	0	0	0	0	0	0	0.024965672	0	0.022946306	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011069294	0	0	0.010549636	0	0	0	0	0	0	0	0	0
OTU_867	0	0	0	0	0	0	0	0	0	0.02259887	0	0	0	0	0	0	0	0	0	0.011904762	0.102029248	0.011788282	0	0	0.01058313	0	0	0.011069294	0	0	0.021099272	0	0	0	0	0	0	0	0	0
OTU_868	0.024050024	0	0	0.011160714	0	0	0	0	0	0.011299435	0	0	0	0	0	0	0	0	0	0	0	0	0.01070091	0.011159469	0.052915652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011055832
OTU_869	0.06012506	0.048111619	0	0.022321429	0.04719764	0	0.012768131	0.011401209	0	0	0	0.012482836	0.01218472	0	0.011286682	0.022499719	0.011879306	0	0.02247191	0.023809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153247672	0.107009096	0	0.243412001	0.012026458	0	0.033207881	0	0	0	0	0	0.076486014	0.0113199	0	0	0.056792367	0	0.187949143
OTU_871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011235955	0	0	0	0.01070091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_872	0	0	0.011579435	0	0	0.011958862	0	0.011401209	0.011576754	0.02259887	0	0.012482836	0.01218472	0	0	0	0.011879306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_873	0.072150072	0.156362762	0.162112089	0.066964286	0.235988201	0.1554652	0.089376915	0.114012085	0.266265339	0.248587571	0.131989441	0.112345525	0.158401365	0.091785223	0.101580135	0.157498031	0.09503445	0.118962646	0.157303371	0.05952381	0.204058497	0.235765649	0.160513644	0.167392032	0.148163827	0.108238124	0.121897163	0.132831525	0.153609831	0.143964563	0.168794177	0.062105372	0.1179941	0.207604895	0.124518904	0.20291239	0.113882246	0.056792367	0.133913626	0.121614151
OTU_874	0.084175084	0.204474381	0.02315887	0.033482143	0.259587021	0.071753169	0.076608784	0.159616919	0.127344293	0.225988701	0.04799616	0.137311197	0.048738881	0.045892611	0.045146727	0.044999438	0.142551675	0.107066381	0.02247191	0.154761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011336583	0	0	0	0	0	0	0.022138588	0	0	0	0	0	0.010926573	0	0.011936023	0	0	0	0
OTU_876	0	0	0	0.022321429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010350895	0	0.021853147	0	0	0.011388225	0	0	0.011055832
OTU_877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011286682	0	0	0	0	0	0	0.011788282	0.042803638	0	0	0	0	0	0	0	0	0	0	0	0.022639801	0	0	0	0	0
OTU_878	0	0.012027905	0.011579435	0	0	0	0	0	0	0.011299435	0	0	0	0.034419458	0	0	0	0	0	0	0.102029248	0	0	0.044637875	0.158746957	0	0.033244681	0.110692938	0	0	0.073847452	0	0	0.010926573	0.045279602	0	0	0.011358473	0	0
OTU_879	0.036075036	0.024055809	0.02315887	0.044642857	0.05899705	0.035876585	0.025536261	0.022802417	0.081037277	0.056497175	0.03599712	0.012482836	0.024369441	0.034419458	0.022573363	0.033749578	0.059396531	0.083273852	0	0.011904762	0.011336583	0	0.021401819	0.011159469	0	0.024052916	0.01108156	0	0.021944262	0.011074197	0.021099272	0.031052686	0.02359882	0.065559441	0.0113199	0.011936023	0	0	0.011159469	0.011055832
OTU_880	0.637325637	0.493144094	0.347383048	0.256696429	0.519174041	0.346806984	0.34473953	0.159616919	0.370456124	1.050847458	0.359971202	0.561727625	0.182770805	0.149150987	0.32731377	0.337495781	0.261344737	0.214132762	0.191011236	0.119047619	0.725541322	0.223977366	1.680042804	0.502176096	0.169330088	1.106434155	0.221631206	1.439008191	0.526662278	0.199335548	0.232091993	0.15526343	0.377581121	0.251311189	1.052750736	0.751969444	0.455528983	0.374829623	0.390581408	0.066334992
OTU_881	0	0	0	4.709821429	0.05899705	0.227218369	0	0.034203626	0	0	0	0	0	2.340523176	0	0.011249859	0	0	2.651685393	0	0	0	0	0	0	0	0.01108156	0	0	0	0	3.426146362	0	0	0	0	0	0	0	0
OTU_882	0.084175084	0.084195333	0.104214914	0.066964286	0.18879056	0.275053815	0.204290092	0.182419336	0.162074554	0.169491525	0.167986561	0.274622394	0.134031924	0.045892611	0.158013544	0.134998313	0.118793062	0.202236498	0.06741573	0.25	0.147375581	0.106094542	0.01070091	0.100435219	0.105831305	0.168370415	0.088652482	0.077485056	0.098749177	0.132890365	0.10549636	0.041403581	0.14159292	0.109265734	0.079239303	0.131296252	0.068329347	0.068150841	0.033478406	0.033167496
OTU_883	0	0.048111619	0	0	0.03539823	0	0.063840654	0	0.011576754	0	0	0.074897017	0	0.022946306	0	0.011249859	0.059396531	0.071377587	0	0.047619048	0	0.129671107	0	0	0.01058313	0.060132291	0.033244681	0.011069294	0.010972131	0	0	0	0.10619469	0	0.0113199	0.119360229	0	0.011358473	0	0.066334992
OTU_884	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022946306	0.022573363	0	0	0	0.02247191	0	0.022673166	0.247553931	0.053504548	0	0.01058313	0	0.044326241	0.011069294	0	0	0.094946724	0	0	0.142045455	0.079239303	0.011936023	0.39858786	0	0.133913626	0.121614151
OTU_885	0	0.012027905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012026458	0.01108156	0.011069294	0	0	0	0	0	0	0.0113199	0.011936023	0	0	0	0
OTU_886	0.012025012	0.024055809	0	0	0	0	0.012768131	0	0	0.011299435	0	0.012482836	0.024369441	0.022946306	0.022573363	0.022499719	0.011879306	0.047585058	0.02247191	0	0.011336583	0.011788282	0	0	0	0.024052916	0.01108156	0	0.010972131	0.011074197	0.010549636	0	0	0	0	0.059680115	0.011388225	0.011358473	0.011159469	0.033167496
OTU_887	0	0	0.011579435	0.011160714	0	0	0	0.011401209	0.011576754	0	0	0.024965672	0	0.022946306	0.011286682	0	0.011879306	0.011896265	0.011235955	0	0	0.011788282	0.042803638	0	0.01058313	0	0	0.011069294	0	0.022148394	0.031648908	0	0.01179941	0	0.056599502	0	0.068329347	0	0.066956813	0.033167496
OTU_888	0.156325156	0	0.057897175	0	0	0	0.076608784	2.143427203	0	0	0	0.012482836	0	0	0.022573363	0.033749578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011388225	0	0	0
OTU_889	0.012025012	0	0	0.011160714	0	0	0	0	0	0.011299435	0	0	0	0	0	0	0	0	0	0	0	0.011788282	0	0	0.01058313	0.012026458	0.01108156	0	0	0.011074197	0	0	0	0.010926573	0	0.011936023	0	0	0	0
OTU_890	0.012025012	0.012027905	0	0	0.01179941	0	0	0	0	0	0	0.012482836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_891	0	0	0	0.033482143	0.01179941	0.023917723	0	0.011401209	0	0	0	0	0	0.011473153	0	0	0	0	0	0.011904762	0.034009749	0	0	0	0.01058313	0.012026458	0	0	0	0	0	0.300175965	0	0.010926573	0.079239303	0.023872046	0	0	0	0
OTU_892	0.024050024	0.084195333	0.011579435	0	0.02359882	0.023917723	0.025536261	0	0	0.214689266	0	0	0.414280492	0	0.835214447	0.044999438	0	0	0.08988764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_893	0	0.012027905	0	0	0	0	0	0	0.011576754	0	0.02399808	0.012482836	0	0.011473153	0.011286682	0.011249859	0.011879306	0.011896265	0	0	0	0.011788282	0.01070091	0.011159469	0	0.012026458	0	0	0	0	0	0	0	0	0	0.011936023	0.011388225	0	0	0
OTU_894	0	0	0.02315887	0	0	0	0	0.07980846	0	0.033898305	0.02399808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_895	0	0.036083714	0	0	0	0	0.012768131	0	0.266265339	0	0	0	0.450834653	0	0.169300226	2.35122061	0	0	0	0.023809524	0.283414579	0	0.888175495	0.011159469	0.021166261	0.120264582	0	0	0	0.088593577	0	0	0.04719764	0.010926573	0	0.08355216	0.307482064	0.090867787	0.167392032	0
OTU_896	0	0	0	0	0.01179941	0	0	0	0	0.011299435	0	0.012482836	0.01218472	0	0.011286682	0	0	0	0	0	0	0	0	0	0	0.012026458	0	0	0.010972131	0.022148394	0	0	0	0.021853147	0	0	0	0.011358473	0	0
OTU_897	0	0	0.02315887	0	0	0	0.038304392	0	0	0	0	0	0	0	0	0.067499156	0	0	0	0	0.011336583	0.070729695	0	0	0.095248174	0.012026458	0.022163121	0	0	0	0.010549636	0.020701791	0.04719764	0	0.30563731	0	0.011388225	0.022716947	0	0
OTU_898	0.12025012	0.180418571	0.162112089	0.167410714	0.16519174	0.131547477	0.1659857	0.102610877	0.115767539	0.101694915	0.07199424	0.199725378	0.134031924	0.08031207	0.045146727	0.078749016	0.142551675	0.071377587	0.168539326	0.154761905	0.102029248	0.070729695	0.074906367	0.156232563	0.190496349	0.144317498	0.243794326	0.287801638	0.054860654	0.066445183	0.179343813	0.113859849	0.18879056	0.021853147	0.124518904	0.08355216	0.091105797	0.079509314	0.022318938	0.165837479
OTU_899	0	0	0	0	0	0	0	0	0	0.011299435	0.01199904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011388225	0	0	0
OTU_900	0	0.048111619	0	0	0	0	0	0.136814502	0	0	0	0	0	0.011473153	0	0	0	0	0.011235955	0	0	0.082517977	0	0	0	0	0	0.011069294	0.010972131	0	0	0	0	0	0	0.095488183	0	0	0	0
OTU_901	0	0	0.057897175	0	0	0	0	0	0.034730262	0	0.01199904	0.012482836	0	0	0.011286682	0.022499719	0.011879306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021853147	0	0	0.011388225	0	0	0.011055832
OTU_902	0	0.012027905	0	0	0	0	0	0.034203626	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023576565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_903	0	0.012027905	0	0	0	0.023917723	0	0	0	0	0	0	0.01218472	0.011473153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_904	0	0	0	0	0	0	0	0.011401209	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011788282	0	0.011159469	0.01058313	0	0	0	0	0	0.010549636	0	0	0.021853147	0.0113199	0.011936023	0	0	0	0
OTU_905	0	0	0	0	0.02359882	0	0.012768131	0	0.011576754	0	0.01199904	0	0.01218472	0	0	0	0	0	0	0	0	0	0	0	0.01058313	0	0	0	0.054860654	0	0	0	0	0	0	0	0	0.011358473	0	0.011055832
OTU_906	0	0	0	0	0	0	0	0	0	0.011299435	0	0.024965672	0	0	0	0	0	0	0	0	0	0	0.021401819	0	0.021166261	0	0	0	0	0.011074197	0.010549636	0.031052686	0	0	0	0	0	0	0	0
OTU_907	0	0	0	0	0	0	0	0.011401209	0.011576754	0.02259887	0	0	0.01218472	0	0	0	0	0	0	0.011904762	0	0.011788282	0	0	0	0	0	0	0.010972131	0	0	0	0	0	0	0	0.034164674	0	0	0
OTU_908	0	0	0	0.011160714	0	0	0	0	0	0.056497175	0.01199904	0	0	0	0	0	0	0	0	0.023809524	0	0	0.01070091	0	0	0	0	0	0	0	0	0.010350895	0	0	0	0	0	0.022716947	0.011159469	0
OTU_909	0	0	0	0	0	0	0	0	0	0.011299435	0	0	0.01218472	0	0	0	0	0	0	0	0.022673166	0	0.01070091	0	0	0	0	0.022138588	0	0	0	0.010350895	0	0.010926573	0	0	0	0	0	0
OTU_910	0	0.024055809	0	0	0	0	0	0.011401209	0	0.056497175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011074197	0	0	0	0	0	0	0	0	0	0
OTU_911	0	0	0	0	0	0	0	0	0	0	0	0.012482836	0	0	0	0.011249859	0.011879306	0	0.02247191	0.011904762	0	0	0	0	0	0	0	0	0	0.011074197	0	0	0	0	0	0	0	0.011358473	0	0
OTU_912	0.024050024	0	0	0	0	0	0.012768131	0	0	0	0	0	0.024369441	0	0	0.022499719	0	0.011896265	0	0	0	0	0.032102729	0	0.042332522	0	0	0	0	0.033222591	0.010549636	0.020701791	0.02359882	0	0.0113199	0	0.045552898	0	0.033478406	0
OTU_913	0.817700818	0.998316093	0.567392311	0.524553571	0.03539823	0.131547477	0.268130746	0.592862843	0.972447326	0.553672316	1.59587233	0.299588066	0.426465213	0.401560349	1.094808126	0.674991563	0.558327394	0.606709493	0.842696629	0.678571429	0	0	0.01070091	0	0	0	0.088652482	0	0	0	0.675176706	0	1.356932153	0	0	0	0	0	0	0.585959093
OTU_914	0.06012506	0	0	0	0	0	0.012768131	0	0.011576754	0.02259887	0	0	0	0	0.045146727	0.056249297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_915	0	0	0	0	0	0	0.012768131	0	0.011576754	0	0	0.124828361	0	0	0	0	0.059396531	0.011896265	0	0.011904762	0	0	0	0	0.042332522	0	0	0	0	0	0.010549636	0.010350895	0	0	0	0	0.011388225	0	0	0
OTU_916	0.072150072	0.060139524	0.081056044	0.022321429	0.16519174	0.035876585	0.076608784	0.07980846	0.046307016	0.15819209	0.04799616	0.049931344	0.158401365	0.057365764	0.045146727	0.078749016	0.023758612	0.071377587	0.011235955	0.035714286	0.170048747	0.872332901	0.652755484	0.133913626	0.285744523	0.926037282	0.520833333	0.730573389	0.351108185	0.376522702	0.348137989	0.351930442	1.179941003	0.73208042	0.430156215	0.549057054	0.649128801	0.761017719	1.350295726	0.995024876
OTU_917	0	0	0	0	0	0	0	0	0	0	0	0.024965672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021853147	0	0	0	0	0	0
OTU_918	0	0.012027905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_919	0.252525253	1.876353139	0.301065308	0.122767857	0.707964602	0	0.778855975	0.136814502	0.173651308	1.81920904	0.01199904	0.536761952	0.292433289	0.206516751	0.079006772	1.394982563	0.629603231	0.927908637	0.842696629	0.464285714	0	0	0	0.011159469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_920	0	0	0	0	0	0	0	0.022802417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010549636	0	0	0	0	0.023872046	0.011388225	0	0	0
OTU_921	0.024050024	0	0	0.011160714	0	0.011958862	0	0	0	0	0	0	0	0	0	0	0	0	0.011235955	0.011904762	0	0	0.01070091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011336583	0	0.01070091	0	0.042332522	0.012026458	0.033244681	0	0	0.033222591	0	0	0	0	0	0	0	0	0	0
OTU_923	0.024050024	0.060139524	0.057897175	0.022321429	0	0	0	0.034203626	0	0.06779661	0.0599952	0.049931344	0.085293043	0.057365764	0.022573363	0.258746766	0.035637919	0.035688794	0	0.011904762	0	0	0.01070091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011388225	0	0	0.011055832
OTU_924	0	0	0.104214914	0.033482143	0	0	0	0.07980846	0.023153508	0	0	0.22469105	0	0.011473153	0	0	0.130672369	0.047585058	0	0.023809524	0	0	0	0	0.01058313	0	0	0	0	0.011074197	0	0.010350895	0	0	0	0	0	0	0	0
